2026-03-15 18:36:19.985603 | IP: 192.168.1.15 | RESULT: ATTACK
2026-03-15 19:02:28.644799 | IP: 192.168.1.22 | RESULT: NORMAL
2026-03-15 19:02:54.220336 | IP: 192.168.1.93 | RESULT: NORMAL
2026-03-15 19:02:54.232311 | IP: 192.168.1.16 | RESULT: NORMAL
2026-03-15 19:02:54.245190 | IP: 192.168.1.25 | RESULT: NORMAL
2026-03-15 19:02:54.262962 | IP: 192.168.1.71 | RESULT: NORMAL
2026-03-15 19:02:54.274987 | IP: 192.168.1.53 | RESULT: NORMAL
2026-03-15 19:02:54.290619 | IP: 192.168.1.40 | RESULT: NORMAL
2026-03-15 19:02:54.303287 | IP: 192.168.1.26 | RESULT: NORMAL
2026-03-15 19:02:54.314852 | IP: 192.168.1.27 | RESULT: NORMAL
2026-03-15 19:02:54.331341 | IP: 192.168.1.95 | RESULT: NORMAL
2026-03-15 19:02:54.344387 | IP: 192.168.1.19 | RESULT: NORMAL
2026-03-15 19:02:54.357473 | IP: 192.168.1.37 | RESULT: NORMAL
2026-03-15 19:02:54.370479 | IP: 192.168.1.71 | RESULT: NORMAL
2026-03-15 19:02:54.383339 | IP: 192.168.1.81 | RESULT: NORMAL
2026-03-15 19:02:54.394649 | IP: 192.168.1.77 | RESULT: NORMAL
2026-03-15 19:02:54.405671 | IP: 192.168.1.34 | RESULT: NORMAL
2026-03-16 14:29:24.703715 | IP: 192.168.1.72 | RESULT: NORMAL
2026-03-16 14:29:24.716416 | IP: 192.168.1.69 | RESULT: NORMAL
2026-03-16 14:29:24.727916 | IP: 192.168.1.36 | RESULT: NORMAL
2026-03-16 14:29:24.742422 | IP: 192.168.1.88 | RESULT: NORMAL
2026-03-16 14:29:24.757986 | IP: 192.168.1.40 | RESULT: NORMAL
2026-03-16 14:29:24.775350 | IP: 192.168.1.72 | RESULT: NORMAL
2026-03-16 14:29:24.790435 | IP: 192.168.1.17 | RESULT: NORMAL
2026-03-16 14:29:24.805990 | IP: 192.168.1.46 | RESULT: NORMAL
2026-03-16 14:29:24.817489 | IP: 192.168.1.98 | RESULT: NORMAL
2026-03-16 14:29:24.829057 | IP: 192.168.1.25 | RESULT: NORMAL
2026-03-16 14:29:24.840262 | IP: 192.168.1.52 | RESULT: NORMAL
2026-03-16 14:29:24.852285 | IP: 192.168.1.28 | RESULT: NORMAL
2026-03-16 14:29:24.864399 | IP: 192.168.1.70 | RESULT: NORMAL
2026-03-16 14:29:24.878196 | IP: 192.168.1.89 | RESULT: NORMAL
2026-03-16 14:29:24.892035 | IP: 192.168.1.90 | RESULT: NORMAL
2026-03-16 14:31:41.448406 | IP: 127.0.0.1 | RESULT: NORMAL
2026-03-16 14:32:08.808317 | IP: 192.168.1.56 | RESULT: NORMAL
2026-03-16 14:32:08.829020 | IP: 192.168.1.26 | RESULT: NORMAL
2026-03-16 14:32:08.859367 | IP: 192.168.1.85 | RESULT: NORMAL
2026-03-16 14:32:08.883852 | IP: 192.168.1.62 | RESULT: NORMAL
2026-03-16 14:32:08.907983 | IP: 192.168.1.18 | RESULT: NORMAL
2026-03-16 14:32:08.933654 | IP: 192.168.1.75 | RESULT: NORMAL
2026-03-16 14:32:08.959827 | IP: 192.168.1.40 | RESULT: NORMAL
2026-03-16 14:32:08.991222 | IP: 192.168.1.53 | RESULT: NORMAL
2026-03-16 14:32:09.025727 | IP: 192.168.1.33 | RESULT: NORMAL
2026-03-16 14:32:09.058686 | IP: 192.168.1.90 | RESULT: NORMAL
2026-03-16 14:32:09.085369 | IP: 192.168.1.14 | RESULT: NORMAL
2026-03-16 14:32:09.117059 | IP: 192.168.1.84 | RESULT: NORMAL
2026-03-16 14:32:09.150056 | IP: 192.168.1.95 | RESULT: NORMAL
2026-03-16 14:32:09.182582 | IP: 192.168.1.63 | RESULT: NORMAL
2026-03-16 14:32:09.209449 | IP: 192.168.1.42 | RESULT: NORMAL
2026-03-16 14:32:18.802169 | IP: 192.168.1.77 | RESULT: NORMAL
2026-03-16 14:32:18.827627 | IP: 192.168.1.62 | RESULT: NORMAL
2026-03-16 14:32:18.849676 | IP: 192.168.1.74 | RESULT: NORMAL
2026-03-16 14:32:18.882026 | IP: 192.168.1.91 | RESULT: NORMAL
2026-03-16 14:32:18.908437 | IP: 192.168.1.25 | RESULT: NORMAL
2026-03-16 14:32:18.940464 | IP: 192.168.1.89 | RESULT: NORMAL
2026-03-16 14:32:18.967019 | IP: 192.168.1.37 | RESULT: NORMAL
2026-03-16 14:32:18.991056 | IP: 192.168.1.69 | RESULT: NORMAL
2026-03-16 14:32:19.023370 | IP: 192.168.1.57 | RESULT: NORMAL
2026-03-16 14:32:19.048748 | IP: 192.168.1.59 | RESULT: NORMAL
2026-03-16 14:32:19.080846 | IP: 192.168.1.67 | RESULT: NORMAL
2026-03-16 14:32:19.108175 | IP: 192.168.1.50 | RESULT: NORMAL
2026-03-16 14:32:19.139746 | IP: 192.168.1.58 | RESULT: NORMAL
2026-03-16 14:32:19.165198 | IP: 192.168.1.65 | RESULT: NORMAL
2026-03-16 14:32:19.190412 | IP: 192.168.1.69 | RESULT: NORMAL
2026-03-16 14:32:20.725209 | IP: 192.168.1.10 | RESULT: NORMAL
2026-03-16 14:32:20.747905 | IP: 192.168.1.98 | RESULT: NORMAL
2026-03-16 14:32:20.773084 | IP: 192.168.1.76 | RESULT: NORMAL
2026-03-16 14:32:20.803732 | IP: 192.168.1.25 | RESULT: NORMAL
2026-03-16 14:32:20.828958 | IP: 192.168.1.31 | RESULT: NORMAL
2026-03-16 14:32:20.854818 | IP: 192.168.1.30 | RESULT: NORMAL
2026-03-16 14:32:20.879236 | IP: 192.168.1.58 | RESULT: NORMAL
2026-03-16 14:32:20.911607 | IP: 192.168.1.16 | RESULT: NORMAL
2026-03-16 14:32:20.938158 | IP: 192.168.1.60 | RESULT: NORMAL
2026-03-16 14:32:20.970121 | IP: 192.168.1.24 | RESULT: NORMAL
2026-03-16 14:32:20.994641 | IP: 192.168.1.58 | RESULT: NORMAL
2026-03-16 14:32:21.046039 | IP: 192.168.1.52 | RESULT: NORMAL
2026-03-16 14:32:21.180002 | IP: 192.168.1.98 | RESULT: NORMAL
2026-03-16 14:32:21.229459 | IP: 192.168.1.91 | RESULT: NORMAL
2026-03-16 14:32:21.337095 | IP: 192.168.1.34 | RESULT: NORMAL
2026-03-16 14:32:24.389120 | IP: 192.168.1.87 | RESULT: NORMAL
2026-03-16 14:32:24.410314 | IP: 192.168.1.59 | RESULT: NORMAL
2026-03-16 14:32:24.439768 | IP: 192.168.1.58 | RESULT: NORMAL
2026-03-16 14:32:24.465256 | IP: 192.168.1.64 | RESULT: NORMAL
2026-03-16 14:32:24.489672 | IP: 192.168.1.88 | RESULT: NORMAL
2026-03-16 14:32:24.509508 | IP: 192.168.1.72 | RESULT: NORMAL
2026-03-16 14:32:24.533712 | IP: 192.168.1.12 | RESULT: NORMAL
2026-03-16 14:32:24.561281 | IP: 192.168.1.98 | RESULT: NORMAL
2026-03-16 14:32:24.587871 | IP: 192.168.1.34 | RESULT: NORMAL
2026-03-16 14:32:24.613296 | IP: 192.168.1.67 | RESULT: NORMAL
2026-03-16 14:32:24.633723 | IP: 192.168.1.29 | RESULT: NORMAL
2026-03-16 14:32:24.662985 | IP: 192.168.1.70 | RESULT: NORMAL
2026-03-16 14:32:24.688971 | IP: 192.168.1.76 | RESULT: NORMAL
2026-03-16 14:32:24.713306 | IP: 192.168.1.22 | RESULT: NORMAL
2026-03-16 14:32:24.734809 | IP: 192.168.1.62 | RESULT: NORMAL
2026-03-16 14:32:26.475681 | IP: 192.168.1.85 | RESULT: NORMAL
2026-03-16 14:32:26.494714 | IP: 192.168.1.83 | RESULT: NORMAL
2026-03-16 14:32:26.520124 | IP: 192.168.1.15 | RESULT: NORMAL
2026-03-16 14:32:26.543689 | IP: 192.168.1.61 | RESULT: NORMAL
2026-03-16 14:32:26.568541 | IP: 192.168.1.65 | RESULT: NORMAL
2026-03-16 14:32:26.593417 | IP: 192.168.1.50 | RESULT: NORMAL
2026-03-16 14:32:26.617850 | IP: 192.168.1.81 | RESULT: NORMAL
2026-03-16 14:32:26.642945 | IP: 192.168.1.39 | RESULT: NORMAL
2026-03-16 14:32:26.669788 | IP: 192.168.1.80 | RESULT: NORMAL
2026-03-16 14:32:26.702160 | IP: 192.168.1.14 | RESULT: NORMAL
2026-03-16 14:32:26.733935 | IP: 192.168.1.42 | RESULT: NORMAL
2026-03-16 14:32:26.760166 | IP: 192.168.1.64 | RESULT: NORMAL
2026-03-16 14:32:26.787775 | IP: 192.168.1.88 | RESULT: NORMAL
2026-03-16 14:32:26.818801 | IP: 192.168.1.21 | RESULT: NORMAL
2026-03-16 14:32:26.843647 | IP: 192.168.1.70 | RESULT: NORMAL
2026-03-16 14:32:30.521276 | IP: 192.168.1.73 | RESULT: NORMAL
2026-03-16 14:32:30.539467 | IP: 192.168.1.43 | RESULT: NORMAL
2026-03-16 14:32:30.556720 | IP: 192.168.1.37 | RESULT: NORMAL
2026-03-16 14:32:30.586138 | IP: 192.168.1.58 | RESULT: NORMAL
2026-03-16 14:32:30.612189 | IP: 192.168.1.82 | RESULT: NORMAL
2026-03-16 14:32:30.636880 | IP: 192.168.1.88 | RESULT: NORMAL
2026-03-16 14:32:30.656965 | IP: 192.168.1.24 | RESULT: NORMAL
2026-03-16 14:32:30.686600 | IP: 192.168.1.26 | RESULT: NORMAL
2026-03-16 14:32:30.710844 | IP: 192.168.1.75 | RESULT: NORMAL
2026-03-16 14:32:30.735673 | IP: 192.168.1.10 | RESULT: NORMAL
2026-03-16 14:32:30.754751 | IP: 192.168.1.85 | RESULT: NORMAL
2026-03-16 14:32:30.774282 | IP: 192.168.1.87 | RESULT: NORMAL
2026-03-16 14:32:30.801734 | IP: 192.168.1.33 | RESULT: NORMAL
2026-03-16 14:32:30.829883 | IP: 192.168.1.65 | RESULT: NORMAL
2026-03-16 14:32:30.852363 | IP: 192.168.1.96 | RESULT: NORMAL
2026-03-16 14:32:31.942859 | IP: 192.168.1.99 | RESULT: NORMAL
2026-03-16 14:32:31.968542 | IP: 192.168.1.24 | RESULT: NORMAL
2026-03-16 14:32:31.991864 | IP: 192.168.1.97 | RESULT: NORMAL
2026-03-16 14:32:32.016799 | IP: 192.168.1.52 | RESULT: NORMAL
2026-03-16 14:32:32.041866 | IP: 192.168.1.91 | RESULT: NORMAL
2026-03-16 14:32:32.066678 | IP: 192.168.1.62 | RESULT: NORMAL
2026-03-16 14:32:32.091404 | IP: 192.168.1.39 | RESULT: NORMAL
2026-03-16 14:32:32.112384 | IP: 192.168.1.82 | RESULT: NORMAL
2026-03-16 14:32:32.150177 | IP: 192.168.1.51 | RESULT: NORMAL
2026-03-16 14:32:32.171819 | IP: 192.168.1.61 | RESULT: NORMAL
2026-03-16 14:32:32.200636 | IP: 192.168.1.32 | RESULT: NORMAL
2026-03-16 14:32:32.225147 | IP: 192.168.1.53 | RESULT: NORMAL
2026-03-16 14:32:32.244687 | IP: 192.168.1.50 | RESULT: NORMAL
2026-03-16 14:32:32.271469 | IP: 192.168.1.65 | RESULT: NORMAL
2026-03-16 14:32:32.300834 | IP: 192.168.1.93 | RESULT: NORMAL
2026-03-16 14:32:37.450632 | IP: 192.168.1.49 | RESULT: NORMAL
2026-03-16 14:32:37.482474 | IP: 192.168.1.12 | RESULT: NORMAL
2026-03-16 14:32:37.515983 | IP: 192.168.1.38 | RESULT: NORMAL
2026-03-16 14:32:37.585180 | IP: 192.168.1.47 | RESULT: NORMAL
2026-03-16 14:32:37.641929 | IP: 192.168.1.39 | RESULT: NORMAL
2026-03-16 14:32:37.754768 | IP: 192.168.1.87 | RESULT: NORMAL
2026-03-16 14:32:37.834611 | IP: 192.168.1.38 | RESULT: NORMAL
2026-03-16 14:32:37.893419 | IP: 192.168.1.90 | RESULT: NORMAL
2026-03-16 14:32:37.949470 | IP: 192.168.1.55 | RESULT: NORMAL
2026-03-16 14:32:38.000784 | IP: 192.168.1.41 | RESULT: NORMAL
2026-03-16 14:32:38.041116 | IP: 192.168.1.68 | RESULT: NORMAL
2026-03-16 14:32:38.081324 | IP: 192.168.1.59 | RESULT: NORMAL
2026-03-16 14:32:38.107275 | IP: 192.168.1.22 | RESULT: NORMAL
2026-03-16 14:32:38.140076 | IP: 192.168.1.71 | RESULT: NORMAL
2026-03-16 14:32:38.173726 | IP: 192.168.1.44 | RESULT: NORMAL
2026-03-16 14:32:39.935189 | IP: 192.168.1.58 | RESULT: NORMAL
2026-03-16 14:32:39.960259 | IP: 192.168.1.33 | RESULT: NORMAL
2026-03-16 14:32:39.989404 | IP: 192.168.1.57 | RESULT: NORMAL
2026-03-16 14:32:40.028689 | IP: 192.168.1.34 | RESULT: NORMAL
2026-03-16 14:32:40.054453 | IP: 192.168.1.96 | RESULT: NORMAL
2026-03-16 14:32:40.078095 | IP: 192.168.1.29 | RESULT: NORMAL
2026-03-16 14:32:40.111195 | IP: 192.168.1.44 | RESULT: NORMAL
2026-03-16 14:32:40.135942 | IP: 192.168.1.66 | RESULT: NORMAL
2026-03-16 14:32:40.163435 | IP: 192.168.1.38 | RESULT: NORMAL
2026-03-16 14:32:40.193419 | IP: 192.168.1.25 | RESULT: NORMAL
2026-03-16 14:32:40.219053 | IP: 192.168.1.55 | RESULT: NORMAL
2026-03-16 14:32:40.244104 | IP: 192.168.1.86 | RESULT: NORMAL
2026-03-16 14:32:40.278696 | IP: 192.168.1.63 | RESULT: NORMAL
2026-03-16 14:32:40.335374 | IP: 192.168.1.43 | RESULT: NORMAL
2026-03-16 14:32:40.368322 | IP: 192.168.1.11 | RESULT: NORMAL
2026-03-16 15:22:26.789438 | IP: 127.0.0.1 | RESULT: NORMAL
2026-03-16 15:23:13.227380 | IP: 192.168.1.98 | RESULT: NORMAL
2026-03-16 15:23:13.328100 | IP: 192.168.1.12 | RESULT: NORMAL
2026-03-16 15:23:13.496541 | IP: 192.168.1.93 | RESULT: NORMAL
2026-03-16 15:23:13.647807 | IP: 192.168.1.14 | RESULT: NORMAL
2026-03-16 15:23:13.786544 | IP: 192.168.1.65 | RESULT: NORMAL
2026-03-16 15:23:14.120835 | IP: 192.168.1.90 | RESULT: NORMAL
2026-03-16 15:23:14.653268 | IP: 192.168.1.62 | RESULT: NORMAL
2026-03-16 15:23:14.970854 | IP: 192.168.1.38 | RESULT: NORMAL
2026-03-16 15:23:15.129570 | IP: 192.168.1.29 | RESULT: NORMAL
2026-03-16 15:23:15.487801 | IP: 192.168.1.22 | RESULT: NORMAL
2026-03-16 15:23:15.800714 | IP: 192.168.1.82 | RESULT: NORMAL
2026-03-16 15:23:16.441424 | IP: 192.168.1.47 | RESULT: NORMAL
2026-03-16 15:23:16.916161 | IP: 192.168.1.15 | RESULT: NORMAL
2026-03-16 15:23:17.498478 | IP: 192.168.1.27 | RESULT: NORMAL
2026-03-16 15:23:17.830763 | IP: 192.168.1.18 | RESULT: NORMAL
2026-03-16 15:23:34.624793 | IP: 127.0.0.1 | RESULT: NORMAL
2026-03-16 15:23:41.715553 | IP: 127.0.0.1 | RESULT: NORMAL
2026-03-16 17:30:15.122492 | IP: 127.0.0.1 | RESULT: NORMAL
2026-03-16 17:30:21.701415 | IP: 192.168.1.67 | RESULT: NORMAL
2026-03-16 17:30:21.722217 | IP: 192.168.1.43 | RESULT: NORMAL
2026-03-16 17:30:21.743462 | IP: 192.168.1.68 | RESULT: NORMAL
2026-03-16 17:30:21.760276 | IP: 192.168.1.52 | RESULT: NORMAL
2026-03-16 17:30:21.777693 | IP: 192.168.1.41 | RESULT: NORMAL
2026-03-16 17:30:21.798771 | IP: 192.168.1.41 | RESULT: NORMAL
2026-03-16 17:30:21.818746 | IP: 192.168.1.20 | RESULT: NORMAL
2026-03-16 17:30:21.835671 | IP: 192.168.1.79 | RESULT: NORMAL
2026-03-16 17:30:21.854955 | IP: 192.168.1.17 | RESULT: NORMAL
2026-03-16 17:30:21.871234 | IP: 192.168.1.13 | RESULT: NORMAL
2026-03-16 17:30:21.888089 | IP: 192.168.1.29 | RESULT: NORMAL
2026-03-16 17:30:21.908034 | IP: 192.168.1.15 | RESULT: NORMAL
2026-03-16 17:30:21.926245 | IP: 192.168.1.61 | RESULT: NORMAL
2026-03-16 17:30:21.938136 | IP: 192.168.1.55 | RESULT: NORMAL
2026-03-16 17:30:21.958058 | IP: 192.168.1.89 | RESULT: NORMAL
2026-03-16 18:23:51.969973 | IP: 127.0.0.1 | RESULT: NORMAL
2026-03-16 18:28:23.483502 | IP: 192.168.1.32 | RESULT: NORMAL
2026-03-16 18:28:23.501605 | IP: 192.168.1.15 | RESULT: NORMAL
2026-03-16 18:28:23.516685 | IP: 192.168.1.69 | RESULT: NORMAL
2026-03-16 18:28:23.532403 | IP: 192.168.1.63 | RESULT: NORMAL
2026-03-16 18:28:23.548021 | IP: 192.168.1.77 | RESULT: NORMAL
2026-03-16 18:28:23.566920 | IP: 192.168.1.10 | RESULT: NORMAL
2026-03-16 18:28:23.590327 | IP: 192.168.1.34 | RESULT: NORMAL
2026-03-16 18:28:23.616280 | IP: 192.168.1.94 | RESULT: NORMAL
2026-03-16 18:28:23.640821 | IP: 192.168.1.58 | RESULT: NORMAL
2026-03-16 18:28:23.657026 | IP: 192.168.1.26 | RESULT: NORMAL
2026-03-16 18:28:23.673315 | IP: 192.168.1.62 | RESULT: NORMAL
2026-03-16 18:28:23.690409 | IP: 192.168.1.29 | RESULT: NORMAL
2026-03-16 18:28:23.705212 | IP: 192.168.1.22 | RESULT: NORMAL
2026-03-16 18:28:23.716678 | IP: 192.168.1.84 | RESULT: NORMAL
2026-03-16 18:28:23.739659 | IP: 192.168.1.19 | RESULT: NORMAL
2026-03-16 18:28:30.091185 | IP: 192.168.1.27 | RESULT: NORMAL
2026-03-16 18:28:30.101373 | IP: 192.168.1.48 | RESULT: NORMAL
2026-03-16 18:28:30.112588 | IP: 192.168.1.70 | RESULT: NORMAL
2026-03-16 18:28:30.128221 | IP: 192.168.1.57 | RESULT: NORMAL
2026-03-16 18:28:30.143787 | IP: 192.168.1.77 | RESULT: NORMAL
2026-03-16 18:28:30.166649 | IP: 192.168.1.92 | RESULT: NORMAL
2026-03-16 18:28:30.179216 | IP: 192.168.1.58 | RESULT: NORMAL
2026-03-16 18:28:30.194216 | IP: 192.168.1.93 | RESULT: NORMAL
2026-03-16 18:28:30.210406 | IP: 192.168.1.18 | RESULT: NORMAL
2026-03-16 18:28:30.224642 | IP: 192.168.1.75 | RESULT: NORMAL
2026-03-16 18:28:30.237664 | IP: 192.168.1.78 | RESULT: NORMAL
2026-03-16 18:28:30.251675 | IP: 192.168.1.55 | RESULT: NORMAL
2026-03-16 18:28:30.263029 | IP: 192.168.1.70 | RESULT: NORMAL
2026-03-16 18:28:30.277929 | IP: 192.168.1.74 | RESULT: NORMAL
2026-03-16 18:28:30.292129 | IP: 192.168.1.80 | RESULT: NORMAL
2026-03-16 18:28:32.814322 | IP: 192.168.1.91 | RESULT: NORMAL
2026-03-16 18:28:32.824184 | IP: 192.168.1.28 | RESULT: NORMAL
2026-03-16 18:28:32.839692 | IP: 192.168.1.84 | RESULT: NORMAL
2026-03-16 18:28:32.856764 | IP: 192.168.1.80 | RESULT: NORMAL
2026-03-16 18:28:32.865446 | IP: 192.168.1.44 | RESULT: NORMAL
2026-03-16 18:28:32.877658 | IP: 192.168.1.35 | RESULT: NORMAL
2026-03-16 18:28:32.889576 | IP: 192.168.1.23 | RESULT: NORMAL
2026-03-16 18:28:32.905760 | IP: 192.168.1.57 | RESULT: NORMAL
2026-03-16 18:28:32.923412 | IP: 192.168.1.71 | RESULT: NORMAL
2026-03-16 18:28:32.934565 | IP: 192.168.1.82 | RESULT: NORMAL
2026-03-16 18:28:32.945568 | IP: 192.168.1.51 | RESULT: NORMAL
2026-03-16 18:28:32.972523 | IP: 192.168.1.39 | RESULT: NORMAL
2026-03-16 18:28:32.991022 | IP: 192.168.1.16 | RESULT: NORMAL
2026-03-16 18:28:33.006316 | IP: 192.168.1.53 | RESULT: NORMAL
2026-03-16 18:28:33.023993 | IP: 192.168.1.28 | RESULT: NORMAL
2026-03-16 18:39:07.005013 | IP: 127.0.0.1 | RESULT: NORMAL
2026-03-16 18:39:51.378609 | IP: 127.0.0.1 | RESULT: NORMAL
2026-03-16 18:40:11.916355 | IP: 192.168.1.98 | RESULT: NORMAL
2026-03-16 18:40:11.925249 | IP: 192.168.1.29 | RESULT: NORMAL
2026-03-16 18:40:11.933640 | IP: 192.168.1.91 | RESULT: NORMAL
2026-03-16 18:40:11.941709 | IP: 192.168.1.37 | RESULT: NORMAL
2026-03-16 18:40:11.950714 | IP: 192.168.1.10 | RESULT: NORMAL
2026-03-16 18:40:11.965458 | IP: 192.168.1.20 | RESULT: NORMAL
2026-03-16 18:40:11.975202 | IP: 192.168.1.98 | RESULT: NORMAL
2026-03-16 18:40:11.989430 | IP: 192.168.1.74 | RESULT: NORMAL
2026-03-16 18:40:11.999317 | IP: 192.168.1.92 | RESULT: NORMAL
2026-03-16 18:40:12.008618 | IP: 192.168.1.27 | RESULT: NORMAL
2026-03-16 18:40:12.017717 | IP: 192.168.1.73 | RESULT: NORMAL
2026-03-16 18:40:12.031041 | IP: 192.168.1.55 | RESULT: NORMAL
2026-03-16 18:40:12.039660 | IP: 192.168.1.74 | RESULT: NORMAL
2026-03-16 18:40:12.048094 | IP: 192.168.1.68 | RESULT: NORMAL
2026-03-16 18:40:12.056617 | IP: 192.168.1.11 | RESULT: NORMAL
2026-03-16 18:43:55.415188 | IP: 127.0.0.1 | RESULT: ATTACK
